Title,Video ID,Published At,Keyword,Likes,Comments,Views,avg_comment_likes,total_comment_likes,num_comments,avg_sentiment,pos_comments,neg_comments,neu_comments,year,month,dayofweek,is_weekend,video_age_days,title_len_chars,title_len_words,title_exclamations,title_questions,title_emojis,title_upper_words,title_uppercase_ratio,title_has_numbers,likes_per_1000_views,comments_per_1000_views,comments_to_likes_ratio,share_pos_comments,share_neg_comments,share_neu_comments,kw_animals,kw_apple,kw_asmr,kw_bed,kw_biology,kw_business,kw_chess,kw_cnn,kw_computer science,kw_crypto,kw_cubes,kw_data science,kw_education,kw_finance,kw_food,kw_game development,kw_gaming,kw_google,kw_history,kw_how-to,kw_interview,kw_literature,kw_lofi,kw_machine learning,kw_marvel,kw_mathchemistry,kw_minecraft,kw_movies,kw_mrbeast,kw_mukbang,kw_music,kw_news,kw_nintendo,kw_physics,kw_reaction,kw_sat,kw_sports,kw_tech,kw_trolling,kw_tutorial,kw_xbox,log_Views,log_Likes,log_Comments,log_total_comment_likes,log_avg_comment_likes,Viral
Primary results in New York and Florida hold national implications for Democrats,4RkfqEWK2FI,2022-08-24,news,534,538,57858,12.8,128,10,0.5,1,6,3,2022,8,2,0,0,80,12,0,0,0,0,0.07246376811594203,0,9.229492896401535,9.298627674651733,1.0074906367041199,0.1,0.6,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10.965764295283641,6.282266746896006,6.289715570908998,4.859812404361672,2.624668592163159,0
Ex-CIA director predicts what&#39;s next in Russia-Ukraine war,GK8CFuXExLw,2022-08-24,news,8526,3934,544884,51.3,513,10,1.0,4,4,2,2022,8,2,0,0,62,12,0,0,0,1,0.125,1,15.647367146034753,7.219885333392061,0.4614121510673235,0.4,0.4,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13.208330042205501,9.050992878742049,8.277666160851503,6.2422232654551655,3.9569963710708773,0
President Zelenskyy promises victory over Russia on Ukrainian Independence Day,95MMQzBkE30,2022-08-24,news,588,887,69951,20.6,206,10,0.7,2,5,3,2022,8,2,0,0,78,10,0,0,0,0,0.08695652173913043,0,8.405884118883218,12.680304784777917,1.5085034013605443,0.2,0.5,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.15556457153621,6.3784261836515865,6.78897174299217,5.332718793265369,3.0726933146901194,0
"6 months later, what&#39;s next in the Ukraine war? l ABC News",nv7owOSprnI,2022-08-24,news,137,222,18531,4.4,44,10,0.5,1,6,3,2022,8,2,0,0,62,14,0,1,0,1,0.11627906976744186,1,7.393017106470239,11.97992553019265,1.6204379562043796,0.1,0.6,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.827254246536539,4.927253685157205,5.407171771460119,3.8066624897703196,1.6863989535702288,0
More than 700 pages of classified documents found at Mar-a-Lago,rqbFOOt1q9M,2022-08-24,news,848,1384,86855,7.2,72,10,0.8,1,3,6,2022,8,2,0,0,63,12,0,0,0,0,0.061224489795918366,1,9.763398768061712,15.934603649761097,1.6320754716981132,0.1,0.3,0.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.372006853911689,6.744059186311348,7.233455418621439,4.290459441148391,2.1041341542702074,0
Nadler Celebrates Win In New York House Primary,_XFJpfSFcpU,2022-08-24,news,827,1653,131012,198.0,1980,10,0.9,3,4,3,2022,8,2,0,0,47,8,0,0,0,0,0.2,0,6.312398864226178,12.617164839861998,1.9987908101571947,0.3,0.4,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.78305183390088,6.71901315438526,7.4109518755836366,7.591357046698551,5.293304824724492,0
Biden Announces Plan For Federal Student Loan Debt Relief,fNHmQdrlIZE,2022-08-24,news,1200,2841,54596,35.8,358,10,0.9,2,3,5,2022,8,2,0,0,57,9,0,0,0,0,0.1836734693877551,0,21.97963220748773,52.036779251227195,2.3675,0.2,0.3,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10.907734215168517,7.0909098220799835,7.952263308657046,5.883322388488279,3.6054978451748854,0
Morning News NOW Full Broadcast - Aug. 23,zvS8Fmxv1_U,2022-08-23,news,1167,180,235019,4.5,45,10,1.0,3,3,4,2022,8,1,0,1,41,7,0,0,0,1,0.26666666666666666,1,4.9655559763253185,0.7658955233406661,0.15424164524421594,0.3,0.3,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.367425895887932,7.0630481633881725,5.198497031265826,3.828641396489095,1.7047480922384253,0
Biden plans to forgive $300 billion in student loan debt: Report,OTFKyW-vc_Y,2022-08-24,news,1573,2670,60528,54.0,540,10,0.6,1,5,4,2022,8,2,0,0,64,11,0,0,0,0,0.04081632653061224,1,25.987972508591067,44.11181601903252,1.6973935155753337,0.1,0.5,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.010877868015744,7.3613754289773485,7.890208213109961,6.293419278846481,4.007333185232471,0
ABC News Live: Trump files motion to bar review of materials seized from Mar-a-Lago,IH3DYzS4MdI,2022-08-23,news,1145,793,106127,106.2,1062,10,0.3,0,7,3,2022,8,1,0,1,83,16,0,0,0,1,0.11940298507462686,0,10.788960396506074,7.472179558453551,0.6925764192139738,0.0,0.7,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.572401191765337,7.044032897274685,6.677083461247136,6.968850378341948,4.674696248636701,0
More than 100 classified Trump docs recovered from Mar-a-Lago in January,q7sXUpqA_X4,2022-08-23,news,474,1553,75301,22.2,222,10,0.3,0,7,3,2022,8,1,0,1,72,13,0,0,0,0,0.08771929824561403,1,6.294737121684971,20.623896096997385,3.2763713080168775,0.0,0.7,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.229261973860229,6.163314804034641,7.348587530927593,5.407171771460119,3.1441522786722644,0
"National Shutdown | Workers hit the streets over rising cost of living: Pretoria, GP",NS-9bd2hOOQ,2022-08-24,news,82,26,17145,1.7,17,10,0.4,1,7,2,2022,8,2,0,0,84,13,0,0,0,1,0.08823529411764706,0,4.782735491396909,1.516477107028288,0.3170731707317073,0.1,0.7,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.749520189238702,4.418840607796598,3.295836866004329,2.8903717578961645,0.9932517730102833,0
JORNAL DA MANHÃ - 24/08/2022,0IH09JBETbI,2022-08-24,news,23828,47,500097,3.2,32,10,1.0,0,0,10,2022,8,2,0,0,28,6,0,0,0,3,1.0,1,47.64675652923333,0.09398176753709779,0.001972469363773712,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13.122559358198838,10.078658605301241,3.871201010907891,3.4965075614664802,1.4350845252893227,0
Trump legal team trying to stop Department of Justice from reviewing records seized from Mar-a-Lago,lX3EBSNjPII,2022-08-23,news,775,1517,127082,50.6,506,10,0.6,0,4,6,2022,8,1,0,1,99,17,0,0,0,0,0.060240963855421686,0,6.0984246392093295,11.937174422813616,1.9574193548387098,0.0,0.4,0.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.75259569528139,6.654152520183219,7.325148957955575,6.2285110035911835,3.9435216724875173,0
Netanyahu: This will make the Middle East a nuclear powder keg,Tey5qEth4oA,2022-08-24,news,8484,2192,237313,195.0,1950,10,0.4,1,7,2,2022,8,2,0,0,62,11,0,0,0,0,0.0784313725490196,0,35.750253884110855,9.23674640664439,0.25836869401225837,0.1,0.7,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.377139437733744,9.046055177668327,7.693025748417888,7.576097340623111,5.278114659230517,0
Nightly News Full Broadcast - Aug. 19,L5p4Nov0KkU,2022-08-20,news,7946,1559,905023,34.8,348,10,0.9,4,5,1,2022,8,5,1,4,37,6,0,0,0,0,0.18518518518518517,1,8.779887361978645,1.7226081547098804,0.19619934558268312,0.4,0.5,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13.715716741667448,8.98054977794018,7.352441100243583,5.855071922202427,3.5779478934066544,0
"Americans Are Angry And Worried About U.S. Future, New NBC News Poll Shows",MSTmUJU48g4,2022-08-21,news,510,560,34715,20.4,204,10,0.1,0,9,1,2022,8,6,1,3,74,14,0,0,0,1,0.2711864406779661,0,14.691055739593835,16.131355321906955,1.0980392156862746,0.0,0.9,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10.454955954764136,6.236369590203704,6.329720905522696,5.3230099791384085,3.0633909220278057,0
Breaking News: Jharkhand के CM Hemant Soren के करीबी पर ED ने कसी नकेल | Prem Prakash | Ranchi News,Sdm1WsGGU0w,2022-08-24,news,129,7,10642,1.0,3,3,1.0,0,0,3,2022,8,2,0,0,99,20,0,0,0,2,0.22807017543859648,0,12.121781619996241,0.6577710956587108,0.05426356589147287,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.272657678041044,4.867534450455582,2.0794415416798357,1.3862943611198906,0.6931471805599453,0
Zee Hindustan Live News: Attack On Nitish Kumar Convoy | Bihar News | Tejashwi Yadav |Bihar Politics,XHKojSQxTs0,2022-08-24,news,1288,3,172513,0.0,0,3,0.3333333333333333,0,2,1,2022,8,2,0,0,100,15,0,0,0,0,0.1875,0,7.4661040037562385,0.01738999379756888,0.002329192546583851,0.0,0.6666666666666666,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.058233671580593,7.161622002939187,1.3862943611198906,0.0,0.0,0
【ライブ】最新ニュース：ウクライナ侵攻から半年/ロシア軍ミサイル攻撃の可能性/プーチン氏に近い思想家の娘 爆発死/サルVS山羊/渋谷ホテルで火災/母娘刺傷続報　など（日テレNEWSLIVE）,voU9-39bicg,2022-08-24,news,257,1,62189,0.0,0,1,1.0,0,0,1,2022,8,2,0,0,95,11,0,0,0,2,1.0,0,4.132563636656,0.016080014150412453,0.0038910505836575876,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.037949494097935,5.552959584921617,0.6931471805599453,0.0,0.0,0
අද දෙරණ 6.55 ප්‍රධාන පුවත් විකාශය -  2022.08.24| Ada Derana Prime Time News Bulletin,88w5Q03Lcro,2022-08-24,news,612,18,60835,0.5555555555555556,5,9,1.1111111111111112,1,0,8,2022,8,2,0,0,84,22,0,0,0,0,0.2,1,10.059998356209418,0.29588230459439463,0.029411764705882353,0.1111111111111111,0.0,0.8888888888888888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.01593699799226,6.418364935936212,2.9444389791664403,1.791759469228055,0.44183275227903923,0
"Najib ke penjara, Mahkamah Persekutuan kekal sabitan",B0ga0OUkb9c,2022-08-23,news,2385,1349,288722,102.0,1020,10,1.1,1,0,9,2022,8,1,0,1,52,7,0,0,0,0,0.06666666666666667,0,8.260541281925175,4.672314544787026,0.5656184486373166,0.1,0.0,0.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.57322302995263,7.777373602657861,7.2078598714324755,6.928537818164665,4.634728988229636,0
Deadly car bomb detonates outside Moscow,--hxd1CrOqg,2022-08-22,news,6379,4853,808787,44.6,446,10,0.2,0,8,2,2022,8,0,0,2,40,6,0,0,0,0,0.05714285714285714,0,7.887119847376379,6.000343724614762,0.7607775513403354,0.0,0.8,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13.60329210978308,8.760923376338836,8.487558386286548,6.102558594613569,3.8199077165203406,0
Jail for Najib as Federal Court upholds ex-PM’s conviction,o3TQPM5OkEU,2022-08-23,news,1009,451,127803,77.0,770,10,1.1,5,4,1,2022,8,1,0,1,58,11,0,0,0,1,0.125,0,7.894963342018576,3.5288686494057258,0.44697720515361744,0.5,0.4,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.75825311934031,6.917705609835305,6.113682179832232,6.647688373563329,4.356708826689592,0
Potential mass shooting foiled in Washington state,lHDn25SLgdk,2022-08-22,news,5630,1848,533947,598.5,5985,10,1.3,5,2,3,2022,8,0,0,2,50,7,0,0,0,0,0.045454545454545456,0,10.544117674600662,3.4610176665474293,0.3282415630550622,0.5,0.2,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13.188053734923606,8.636042325254618,7.522400231387125,8.697178688412643,6.396095974467569,0
🔴 හිරු රාත්‍රී 6.55 ප්‍රධාන ප්‍රවෘත්ති ප්‍රකාශය - Hiru TV NEWS 6:55 PM Live | 2022-08-24,kSKxCN8M-WE,2022-08-24,news,686,18,56683,1.9,19,10,1.0,0,0,10,2022,8,2,0,0,88,27,0,0,1,3,0.625,1,12.102394015842492,0.3175555281124852,0.026239067055393587,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10.945247262944761,6.532334292222349,2.9444389791664403,2.995732273553991,1.0647107369924282,0
